gene_id	CT26
ENSMUSG00000042111	20.5602
ENSMUSG00000042115	7.25473
ENSMUSG00000042116	0.687856
ENSMUSG00000042121	9.06275
ENSMUSG00000042133	94.0064
ENSMUSG00000042138	15.4262
ENSMUSG00000042148	12.3158
ENSMUSG00000042155	3.09602
ENSMUSG00000042156	16.7882
ENSMUSG00000042157	0.034829
ENSMUSG00000042165	1.93209
ENSMUSG00000042167	39.8425
ENSMUSG00000042178	8.26115
ENSMUSG00000042182	12.8681
ENSMUSG00000042185	7.97825
ENSMUSG00000042190	0.12943
ENSMUSG00000042195	0.0532357
ENSMUSG00000042197	15.6646
ENSMUSG00000042198	54.8918
ENSMUSG00000042200	0.397916
ENSMUSG00000042202	4.24943
ENSMUSG00000042203	8.25877
ENSMUSG00000042207	2.49739
ENSMUSG00000042208	22.3189
ENSMUSG00000042210	12.1558
ENSMUSG00000042211	20.9937
ENSMUSG00000042213	4.63021
ENSMUSG00000042215	22.5067
ENSMUSG00000042216	0.133349
ENSMUSG00000042225	9.368
ENSMUSG00000042228	3.08691
ENSMUSG00000042229	15.8514
ENSMUSG00000042250	0.0258362
ENSMUSG00000042268	0.00713278
ENSMUSG00000042271	21.1521
ENSMUSG00000042272	34.8631
ENSMUSG00000042275	15.07
ENSMUSG00000042282	0.00410714
ENSMUSG00000042284	0.0066409
ENSMUSG00000042286	0.0763734
ENSMUSG00000042289	17.0031
ENSMUSG00000042292	10.4075
ENSMUSG00000042293	7.84211
ENSMUSG00000042298	13.9764
ENSMUSG00000042302	8.84871
ENSMUSG00000042303	12.3816
ENSMUSG00000042305	69.5279
ENSMUSG00000042306	0.711682
ENSMUSG00000042308	17.7338
ENSMUSG00000042312	40.3807
ENSMUSG00000042320	2.1858
ENSMUSG00000042323	48.1944
ENSMUSG00000042328	13.9772
ENSMUSG00000042331	107.544
ENSMUSG00000042333	3.3795
ENSMUSG00000042340	0.135511
ENSMUSG00000042348	7.19786
ENSMUSG00000042349	4.05993
ENSMUSG00000042350	22.5606
ENSMUSG00000042354	166.208
ENSMUSG00000042357	0.093633
ENSMUSG00000042359	12.0735
ENSMUSG00000042363	48.5985
ENSMUSG00000042364	23.8753
ENSMUSG00000042367	0.033283
ENSMUSG00000042369	24.7645
ENSMUSG00000042379	115.899
ENSMUSG00000042380	24.6445
ENSMUSG00000042385	0.0185852
ENSMUSG00000042389	14.8432
ENSMUSG00000042390	22.7385
ENSMUSG00000042396	52.5107
ENSMUSG00000042404	7.17373
ENSMUSG00000042406	617.83
ENSMUSG00000042408	11.692
ENSMUSG00000042410	93.181
ENSMUSG00000042417	0.135422
ENSMUSG00000042419	20.956
ENSMUSG00000042423	29.6671
ENSMUSG00000042426	29.2721
ENSMUSG00000042428	4.67962
ENSMUSG00000042439	7.33089
ENSMUSG00000042444	7.09849
ENSMUSG00000042446	16.7718
ENSMUSG00000042447	14.3757
ENSMUSG00000042453	0.00623146
ENSMUSG00000042460	21.1731
ENSMUSG00000042462	46.3583
ENSMUSG00000042472	31.6149
ENSMUSG00000042473	10.2327
ENSMUSG00000042474	0.0112699
ENSMUSG00000042476	0.035938
ENSMUSG00000042485	3.4132
ENSMUSG00000042487	22.787
ENSMUSG00000042489	20.4415
ENSMUSG00000042492	34.9152
ENSMUSG00000042496	4.53448
ENSMUSG00000042500	0.471186
ENSMUSG00000042501	0.0450229
ENSMUSG00000042502	39.2377
ENSMUSG00000042505	2.55121
ENSMUSG00000042506	35.2244
ENSMUSG00000042507	15.6709
ENSMUSG00000042508	39.4791
ENSMUSG00000042510	1.62026
ENSMUSG00000042515	5.95296
ENSMUSG00000042520	220.422
ENSMUSG00000042523	4.47608
ENSMUSG00000042524	51.2011
ENSMUSG00000042535	34.2641
ENSMUSG00000042541	167.201
ENSMUSG00000042548	18.462
ENSMUSG00000042557	22.5891
ENSMUSG00000042558	25.2946
ENSMUSG00000042564	0.191863
ENSMUSG00000042567	0.0118283
ENSMUSG00000042569	21.8206
ENSMUSG00000042570	9.78721
ENSMUSG00000042572	81.0127
ENSMUSG00000042581	0.00715425
ENSMUSG00000042590	33.6771
ENSMUSG00000042594	21.1885
ENSMUSG00000042595	4.77736
ENSMUSG00000042599	1.13106
ENSMUSG00000042605	82.9247
ENSMUSG00000042606	52.6312
ENSMUSG00000042608	16.3934
ENSMUSG00000042613	2.16583
ENSMUSG00000042616	5.02112
ENSMUSG00000042622	26.409
ENSMUSG00000042625	34.2244
ENSMUSG00000042626	73.4666
ENSMUSG00000042628	8.79065
ENSMUSG00000042632	5.61456
ENSMUSG00000042642	11.3613
ENSMUSG00000042644	27.4911
ENSMUSG00000042647	1.36103
ENSMUSG00000042650	34.3526
ENSMUSG00000042660	49.0335
ENSMUSG00000042670	60.8455
ENSMUSG00000042675	6.26644
ENSMUSG00000042677	4.642
ENSMUSG00000042680	3.32952
ENSMUSG00000042682	142.391
ENSMUSG00000042688	113.816
ENSMUSG00000042694	49.9675
ENSMUSG00000042699	142.912
ENSMUSG00000042700	56.7365
ENSMUSG00000042705	53.8317
ENSMUSG00000042707	0.0164913
ENSMUSG00000042709	22.9552
ENSMUSG00000042712	255.433
ENSMUSG00000042719	39.5093
ENSMUSG00000042724	0.00531704
ENSMUSG00000042726	18.936
ENSMUSG00000042729	86.3134
ENSMUSG00000042734	1.9295
ENSMUSG00000042737	53.666
ENSMUSG00000042742	9.08684
ENSMUSG00000042743	2.41829
ENSMUSG00000042744	7.56935
ENSMUSG00000042745	31.0938
ENSMUSG00000042747	260.779
ENSMUSG00000042750	0.240612
ENSMUSG00000042751	0.875453
ENSMUSG00000042759	14.4197
ENSMUSG00000042766	7.58361
ENSMUSG00000042770	69.7944
ENSMUSG00000042772	30.0025
ENSMUSG00000042784	0.25795
ENSMUSG00000042787	4.77811
ENSMUSG00000042790	14.8943
ENSMUSG00000042793	3.95077
ENSMUSG00000042797	0.425578
ENSMUSG00000042804	0.0272188
ENSMUSG00000042807	0.166838
ENSMUSG00000042812	69.3889
ENSMUSG00000042814	5.0082
ENSMUSG00000042817	0.00466571
ENSMUSG00000042821	8.32092
ENSMUSG00000042826	0.033976
ENSMUSG00000042828	0.947772
ENSMUSG00000042831	12.7021
ENSMUSG00000042834	0.0235237
ENSMUSG00000042842	1.98755
ENSMUSG00000042851	3.16928
ENSMUSG00000042854	3.1399
ENSMUSG00000042870	24.573
ENSMUSG00000042873	13.4106
ENSMUSG00000042888	0.00954843
ENSMUSG00000042901	156.142
ENSMUSG00000042903	6.18666
ENSMUSG00000042918	0.180136
ENSMUSG00000042938	0.81933
ENSMUSG00000042942	6.40814
ENSMUSG00000042961	0.0546943
ENSMUSG00000042962	0.845567
ENSMUSG00000042978	3.79038
ENSMUSG00000042985	0.106499
ENSMUSG00000042992	6.1775
ENSMUSG00000042997	8.78398
ENSMUSG00000043004	0.0578681
ENSMUSG00000043015	1.92076
ENSMUSG00000043017	0.0155572
ENSMUSG00000043019	15.9901
ENSMUSG00000043020	0.0262791
ENSMUSG00000043024	0.929323
ENSMUSG00000043036	0.0741389
ENSMUSG00000043059	8.05904
ENSMUSG00000043061	9.63654
ENSMUSG00000043065	9.41241
ENSMUSG00000043067	45.0088
ENSMUSG00000043068	0.921159
ENSMUSG00000043073	0.0190326
ENSMUSG00000043079	17.8859
ENSMUSG00000043088	0.00935214
ENSMUSG00000043090	5.02891
ENSMUSG00000043091	410.419
ENSMUSG00000043099	8.24094
ENSMUSG00000043102	4.3415
ENSMUSG00000043131	149.496
ENSMUSG00000043140	7.14328
ENSMUSG00000043144	0.0256808
ENSMUSG00000043153	5.41677
ENSMUSG00000043154	9.52058
ENSMUSG00000043155	2.09511
ENSMUSG00000043157	2.42051
ENSMUSG00000043162	5.69271
ENSMUSG00000043164	0.0287721
ENSMUSG00000043183	27.3158
ENSMUSG00000043190	19.0312
ENSMUSG00000043192	6.04927
ENSMUSG00000043207	47.7378
ENSMUSG00000043219	1.48638
ENSMUSG00000043223	0.263957
ENSMUSG00000043241	17.9861
ENSMUSG00000043243	5.5055
ENSMUSG00000043251	0.505769
ENSMUSG00000043252	9.22217
ENSMUSG00000043257	5.32283
ENSMUSG00000043262	27.3323
ENSMUSG00000043263	0.674758
ENSMUSG00000043279	25.0658
ENSMUSG00000043282	0.0218807
ENSMUSG00000043284	28.209
ENSMUSG00000043290	1.55922
ENSMUSG00000043295	0.10327
ENSMUSG00000043298	0.340003
ENSMUSG00000043300	13.111
ENSMUSG00000043311	8.22653
ENSMUSG00000043313	0.340005
ENSMUSG00000043323	10.8619
ENSMUSG00000043329	0.331641
ENSMUSG00000043331	0.00606306
ENSMUSG00000043333	1.78714
ENSMUSG00000043336	21.083
ENSMUSG00000043342	0.00823321
ENSMUSG00000043346	1.40496
ENSMUSG00000043372	5.15094
ENSMUSG00000043384	12.2497
ENSMUSG00000043385	0.0205435
ENSMUSG00000043388	0.0184834
ENSMUSG00000043410	0.0199224
ENSMUSG00000043411	32.3751
ENSMUSG00000043415	40.2058
ENSMUSG00000043421	36.041
ENSMUSG00000043424	75.677
ENSMUSG00000043432	1.80541
ENSMUSG00000043441	0.0291822
ENSMUSG00000043445	33.7709
ENSMUSG00000043448	0.0404943
ENSMUSG00000043458	0.0881501
ENSMUSG00000043467	3.9293
ENSMUSG00000043468	0.00486964
ENSMUSG00000043483	28.1051
ENSMUSG00000043484	0.296478
ENSMUSG00000043487	0.110797
ENSMUSG00000043510	24.5086
ENSMUSG00000043535	33.738
ENSMUSG00000043541	0.038295
ENSMUSG00000043542	17.3378
ENSMUSG00000043549	0.0117309
ENSMUSG00000043572	2.64536
ENSMUSG00000043587	1.85828
ENSMUSG00000043602	1.56571
ENSMUSG00000043613	0.287115
ENSMUSG00000043614	3.07997
ENSMUSG00000043618	4.257
ENSMUSG00000043623	0.109529
ENSMUSG00000043631	0.0867532
ENSMUSG00000043633	1.64867
ENSMUSG00000043639	2.74751
ENSMUSG00000043661	0.0367015
ENSMUSG00000043670	0.0175086
ENSMUSG00000043671	0.135819
ENSMUSG00000043673	0.015114
ENSMUSG00000043681	0.125192
ENSMUSG00000043683	11.4668
ENSMUSG00000043687	1.13503
ENSMUSG00000043702	7.62021
ENSMUSG00000043716	1790.68
ENSMUSG00000043733	116.089
ENSMUSG00000043740	0.0042548
ENSMUSG00000043747	0.0137307
ENSMUSG00000043753	0.00832998
ENSMUSG00000043760	0.0342903
ENSMUSG00000043770	118.833
ENSMUSG00000043782	0.0114672
ENSMUSG00000043789	0.131579
ENSMUSG00000043795	0.0125961
ENSMUSG00000043800	0.110825
ENSMUSG00000043801	20.799
ENSMUSG00000043807	0.254603
ENSMUSG00000043822	29.7572
ENSMUSG00000043831	4.53038
ENSMUSG00000043843	0.0123969
ENSMUSG00000043866	224.689
ENSMUSG00000043870	0.261772
ENSMUSG00000043872	13.6364
ENSMUSG00000043881	1.5857
ENSMUSG00000043885	3.82603
ENSMUSG00000043889	3.6151
ENSMUSG00000043895	12.848
ENSMUSG00000043903	0.0160909
ENSMUSG00000043909	14.3815
ENSMUSG00000043913	0.0242616
ENSMUSG00000043923	9.39133
ENSMUSG00000043924	0.0776508
ENSMUSG00000043929	4.3365
ENSMUSG00000043940	16.2422
ENSMUSG00000043943	0.439082
ENSMUSG00000043953	0.111041
ENSMUSG00000043962	112.978
ENSMUSG00000043964	15.2818
ENSMUSG00000043987	15.0966
ENSMUSG00000043991	32.6639
ENSMUSG00000043998	105.526
ENSMUSG00000044005	8.10192
ENSMUSG00000044006	0.035371
ENSMUSG00000044014	0.015114
ENSMUSG00000044017	0.218751
ENSMUSG00000044018	34.0088
ENSMUSG00000044022	1.72952
ENSMUSG00000044024	0.081337
ENSMUSG00000044026	7.43283
ENSMUSG00000044030	25.093
ENSMUSG00000044033	0.407549
ENSMUSG00000044034	0.0828703
ENSMUSG00000044037	1.80327
ENSMUSG00000044042	37.2254
ENSMUSG00000044043	0.333369
ENSMUSG00000044052	0.0207415
ENSMUSG00000044055	0.0912353
ENSMUSG00000044056	0.196261
ENSMUSG00000044061	0.00652179
ENSMUSG00000044066	12.6354
ENSMUSG00000044068	6.83508
ENSMUSG00000044072	0.925567
ENSMUSG00000044080	21.1681
ENSMUSG00000044083	0.0846986
ENSMUSG00000044098	11.3565
ENSMUSG00000044117	0.0218639
ENSMUSG00000044122	0.114673
ENSMUSG00000044134	3.46358
ENSMUSG00000044139	0.148347
ENSMUSG00000044141	0.116515
ENSMUSG00000044145	0.566946
ENSMUSG00000044147	126.066
ENSMUSG00000044148	22.0232
ENSMUSG00000044149	10.7095
ENSMUSG00000044150	16.5156
ENSMUSG00000044155	133.916
ENSMUSG00000044156	0.0091077
ENSMUSG00000044165	0.711104
ENSMUSG00000044167	5.16042
ENSMUSG00000044176	0.0684184
ENSMUSG00000044177	0.00972193
ENSMUSG00000044197	1.13943
ENSMUSG00000044201	33.9253
ENSMUSG00000044211	3.07443
ENSMUSG00000044217	1.23605
ENSMUSG00000044220	0.00833375
ENSMUSG00000044221	99.8217
ENSMUSG00000044224	55.2294
ENSMUSG00000044229	0.145794
ENSMUSG00000044243	0.0154474
ENSMUSG00000044244	0.395799
ENSMUSG00000044250	12.3646
ENSMUSG00000044252	16.3082
ENSMUSG00000044258	6.96732
ENSMUSG00000044268	0.223447
ENSMUSG00000044285	13.0317
ENSMUSG00000044287	0.0717956
ENSMUSG00000044294	0.0608277
ENSMUSG00000044303	0.0677136
ENSMUSG00000044308	24.3784
ENSMUSG00000044309	0.191065
ENSMUSG00000044313	0.00641451
ENSMUSG00000044320	0.0783345
ENSMUSG00000044328	7.79844
ENSMUSG00000044330	2.95443
ENSMUSG00000044337	2.93255
ENSMUSG00000044338	0.0138316
ENSMUSG00000044339	2.87752
ENSMUSG00000044340	1.50551
ENSMUSG00000044345	45.0728
ENSMUSG00000044348	2.40966
ENSMUSG00000044349	0.00861962
ENSMUSG00000044350	12.8271
ENSMUSG00000044362	0.0589058
ENSMUSG00000044367	15.3356
ENSMUSG00000044377	0.980648
ENSMUSG00000044378	0.0764596
ENSMUSG00000044390	0.457658
ENSMUSG00000044405	0.0920403
ENSMUSG00000044408	84.0294
ENSMUSG00000044424	22.6347
ENSMUSG00000044433	0.281476
ENSMUSG00000044434	0.23223
ENSMUSG00000044442	16.7832
ENSMUSG00000044447	20.8191
ENSMUSG00000044452	24.3156
ENSMUSG00000044465	14.5854
ENSMUSG00000044469	6.56804
ENSMUSG00000044475	20.8148
ENSMUSG00000044477	66.023
ENSMUSG00000044496	58.9203
ENSMUSG00000044501	3.74106
ENSMUSG00000044502	47.804
ENSMUSG00000044519	0.00788483
ENSMUSG00000044533	948.321
ENSMUSG00000044534	0.0302593
ENSMUSG00000044548	0.0213508
ENSMUSG00000044551	4.32809
ENSMUSG00000044556	0.0499913
ENSMUSG00000044562	0.0107211
ENSMUSG00000044566	0.605552
ENSMUSG00000044573	114.485
ENSMUSG00000044576	0.0044047
ENSMUSG00000044583	0.0722035
ENSMUSG00000044595	0.604079
ENSMUSG00000044600	60.5247
ENSMUSG00000044609	4.67343
ENSMUSG00000044617	7.59829
ENSMUSG00000044627	590.462
ENSMUSG00000044636	2.83921
ENSMUSG00000044641	2.35174
ENSMUSG00000044645	0.116672
ENSMUSG00000044646	0.0241524
ENSMUSG00000044647	0.00936819
ENSMUSG00000044697	0.174859
ENSMUSG00000044700	24.82
ENSMUSG00000044701	0.037468
ENSMUSG00000044702	5.13231
ENSMUSG00000044703	19.0996
ENSMUSG00000044709	88.6896
ENSMUSG00000044712	3.66868
ENSMUSG00000044715	11.7178
ENSMUSG00000044719	0.510383
ENSMUSG00000044724	0.00432217
ENSMUSG00000044726	0.0146476
ENSMUSG00000044730	5.55695
ENSMUSG00000044734	3.36603
ENSMUSG00000044737	0.0437041
ENSMUSG00000044748	0.022583
ENSMUSG00000044751	2.9698
ENSMUSG00000044757	2.74215
ENSMUSG00000044763	24.447
ENSMUSG00000044768	29.1968
ENSMUSG00000044770	0.114505
ENSMUSG00000044783	109.112
ENSMUSG00000044786	13.014
ENSMUSG00000044787	0.0169678
ENSMUSG00000044791	32.9721
ENSMUSG00000044792	37.8417
ENSMUSG00000044795	19.7495
ENSMUSG00000044813	20.6537
ENSMUSG00000044820	0.263213
ENSMUSG00000044827	0.396219
ENSMUSG00000044835	0.00918231
ENSMUSG00000044847	4.8685
ENSMUSG00000044854	2.39481
ENSMUSG00000044857	40.1861
ENSMUSG00000044860	0.0235612
ENSMUSG00000044864	39.8647
ENSMUSG00000044876	10.6155
ENSMUSG00000044881	10.8733
ENSMUSG00000044894	390.421
ENSMUSG00000044906	29.6175
ENSMUSG00000044916	0.73254
ENSMUSG00000044927	6.41199
ENSMUSG00000044934	35.8962
ENSMUSG00000044937	1.32587
ENSMUSG00000044948	0.0249772
ENSMUSG00000044949	18.7775
ENSMUSG00000044950	12.1661
ENSMUSG00000044952	1.36518
ENSMUSG00000044957	0.00703139
ENSMUSG00000044966	3.60238
ENSMUSG00000044968	0.872758
ENSMUSG00000044976	0.0183893
ENSMUSG00000044982	2.25967
ENSMUSG00000044986	2.98306
ENSMUSG00000044991	3.34878
ENSMUSG00000045005	1.29688
ENSMUSG00000045007	0.0125338
ENSMUSG00000045009	0.00932552
ENSMUSG00000045010	0.0156991
ENSMUSG00000045019	0.0071762
ENSMUSG00000045027	0.0417364
ENSMUSG00000045031	10.2669
ENSMUSG00000045034	0.00423609
ENSMUSG00000045036	0.0127629
ENSMUSG00000045038	5.68284
ENSMUSG00000045039	30.8124
ENSMUSG00000045045	17.3134
ENSMUSG00000045048	0.686625
ENSMUSG00000045055	5.35431
ENSMUSG00000045062	0.195357
ENSMUSG00000045064	0.479782
ENSMUSG00000045065	0.00639947
ENSMUSG00000045071	2.88457
ENSMUSG00000045078	26.047
ENSMUSG00000045092	0.0225959
ENSMUSG00000045094	0.00620105
ENSMUSG00000045095	4.17363
ENSMUSG00000045098	17.6398
ENSMUSG00000045100	4.88954
ENSMUSG00000045102	0.663889
ENSMUSG00000045106	0.00431307
ENSMUSG00000045107	3.17247
ENSMUSG00000045128	3535.41
ENSMUSG00000045136	1.19691
ENSMUSG00000045140	7.01833
ENSMUSG00000045160	131.397
ENSMUSG00000045165	15.3206
ENSMUSG00000045176	8.61268
ENSMUSG00000045193	19.2072
ENSMUSG00000045205	13.5884
ENSMUSG00000045210	11.5163
ENSMUSG00000045211	10.5265
ENSMUSG00000045216	14.1065
ENSMUSG00000045237	23.0124
ENSMUSG00000045248	8.82601
ENSMUSG00000045251	8.98463
ENSMUSG00000045252	10.0655
ENSMUSG00000045257	6.00783
ENSMUSG00000045268	1.52044
ENSMUSG00000045273	23.7075
ENSMUSG00000045275	0.0930227
ENSMUSG00000045282	1.69578
ENSMUSG00000045287	0.014544
ENSMUSG00000045294	89.1247
ENSMUSG00000045302	73.6003
ENSMUSG00000045312	15.6211
ENSMUSG00000045316	10.7561
ENSMUSG00000045319	2.01046
ENSMUSG00000045326	0.0525113
ENSMUSG00000045327	0.143078
ENSMUSG00000045328	61.3953
ENSMUSG00000045330	0.165225
ENSMUSG00000045348	13.3655
ENSMUSG00000045349	0.287138
ENSMUSG00000045350	0.00535613
ENSMUSG00000045362	0.475802
ENSMUSG00000045374	5.98456
ENSMUSG00000045377	14.2412
ENSMUSG00000045409	10.609
ENSMUSG00000045410	15.2401
ENSMUSG00000045411	55.788
ENSMUSG00000045414	9.84842
ENSMUSG00000045427	68.5801
ENSMUSG00000045435	15.6166
ENSMUSG00000045438	30.7201
ENSMUSG00000045455	31.8079
ENSMUSG00000045466	3.68932
ENSMUSG00000045467	0.0353082
ENSMUSG00000045475	0.116916
ENSMUSG00000045479	0.00458987
ENSMUSG00000045482	62.4165
ENSMUSG00000045498	0.00449908
ENSMUSG00000045503	26.6359
ENSMUSG00000045506	0.94855
ENSMUSG00000045519	14.0736
ENSMUSG00000045521	0.0131948
ENSMUSG00000045538	12.6207
ENSMUSG00000045576	25.8921
ENSMUSG00000045594	31.6349
ENSMUSG00000045598	7.96015
ENSMUSG00000045609	0.0616807
ENSMUSG00000045620	0.0175496
ENSMUSG00000045624	64.8606
ENSMUSG00000045629	0.16435
ENSMUSG00000045636	1.24626
ENSMUSG00000045639	4.40911
ENSMUSG00000045657	0.0121127
ENSMUSG00000045658	2.16318
ENSMUSG00000045659	0.331711
ENSMUSG00000045662	0.109654
ENSMUSG00000045664	3.66767
ENSMUSG00000045665	47.3837
ENSMUSG00000045667	0.0264452
ENSMUSG00000045671	15.8732
ENSMUSG00000045679	37.4434
ENSMUSG00000045689	0.0412741
ENSMUSG00000045690	7.94747
ENSMUSG00000045691	9.76597
ENSMUSG00000045693	1.0605
ENSMUSG00000045694	7.25508
ENSMUSG00000045699	0.0494606
ENSMUSG00000045730	1.67285
ENSMUSG00000045744	0.13484
ENSMUSG00000045751	21.6743
ENSMUSG00000045752	27.4794
ENSMUSG00000045757	5.76824
ENSMUSG00000045763	0.0191751
ENSMUSG00000045767	37.2142
ENSMUSG00000045777	0.0241837
ENSMUSG00000045795	7.37163
ENSMUSG00000045799	25.9821
ENSMUSG00000045817	119.046
ENSMUSG00000045822	4.12444
ENSMUSG00000045826	0.157009
ENSMUSG00000045827	11.2384
ENSMUSG00000045838	13.2035
ENSMUSG00000045854	27.2765
ENSMUSG00000045867	9.7082
ENSMUSG00000045868	0.0965288
ENSMUSG00000045876	0.108515
ENSMUSG00000045886	0.925805
ENSMUSG00000045896	33.1331
ENSMUSG00000045917	4.1695
ENSMUSG00000045932	27.4996
ENSMUSG00000045934	18.9367
ENSMUSG00000045942	0.0267076
ENSMUSG00000045948	28.5694
ENSMUSG00000045954	189.005
ENSMUSG00000045962	177.748
ENSMUSG00000045968	0.0991177
ENSMUSG00000045969	48.4606
ENSMUSG00000045973	36.9364
ENSMUSG00000045975	8.26093
ENSMUSG00000045980	3.88205
ENSMUSG00000045983	333.369
ENSMUSG00000045991	0.158816
ENSMUSG00000045996	158.437
ENSMUSG00000046000	0.00499742
ENSMUSG00000046006	0.0175235
ENSMUSG00000046008	0.0122201
ENSMUSG00000046010	9.86592
ENSMUSG00000046020	32.819
ENSMUSG00000046027	12.8908
ENSMUSG00000046031	0.0172902
ENSMUSG00000046032	68.5383
ENSMUSG00000046034	29.9081
ENSMUSG00000046056	3.16542
ENSMUSG00000046057	2.4844
ENSMUSG00000046062	52.6391
ENSMUSG00000046070	0.0272134
ENSMUSG00000046079	12.3577
ENSMUSG00000046093	0.00684653
ENSMUSG00000046096	23.6372
ENSMUSG00000046108	0.0858638
ENSMUSG00000046110	0.258178
ENSMUSG00000046111	18.8334
ENSMUSG00000046138	15.2653
ENSMUSG00000046139	26.9211
ENSMUSG00000046145	0.0529336
ENSMUSG00000046152	9.09206
ENSMUSG00000046157	1.74313
ENSMUSG00000046168	0.0809163
ENSMUSG00000046169	1.19401
ENSMUSG00000046179	40.6562
ENSMUSG00000046180	0.0106541
ENSMUSG00000046185	5.02534
ENSMUSG00000046186	26.6757
ENSMUSG00000046191	0.790224
ENSMUSG00000046192	0.0046737
ENSMUSG00000046196	0.050036
ENSMUSG00000046201	40.3871
ENSMUSG00000046223	91.693
ENSMUSG00000046229	50.4392
ENSMUSG00000046230	32.0551
ENSMUSG00000046245	0.0277212
ENSMUSG00000046269	1.92105
ENSMUSG00000046275	0.0778598
ENSMUSG00000046287	0.00603188
ENSMUSG00000046295	7.58883
ENSMUSG00000046311	21.2961
ENSMUSG00000046312	1.61419
ENSMUSG00000046318	0.010518
ENSMUSG00000046324	21.6328
ENSMUSG00000046329	0.0337054
ENSMUSG00000046330	1164.92
ENSMUSG00000046334	0.437358
ENSMUSG00000046337	0.0573434
ENSMUSG00000046338	0.257425
ENSMUSG00000046341	16.6853
ENSMUSG00000046351	10.7977
ENSMUSG00000046364	1166.55
ENSMUSG00000046372	0.580634
ENSMUSG00000046378	0.0945147
ENSMUSG00000046380	4.39993
ENSMUSG00000046387	2.11502
ENSMUSG00000046388	0.32331
ENSMUSG00000046402	1.25518
ENSMUSG00000046404	4.34002
ENSMUSG00000046408	0.0928639
ENSMUSG00000046417	11.0787
ENSMUSG00000046432	333.388
ENSMUSG00000046434	988.751
ENSMUSG00000046440	0.145962
ENSMUSG00000046441	8.95024
ENSMUSG00000046442	1.34135
ENSMUSG00000046447	2.64118
ENSMUSG00000046450	0.00671155
ENSMUSG00000046456	0.0137251
ENSMUSG00000046460	0.0188089
ENSMUSG00000046470	0.0111169
ENSMUSG00000046487	0.15262
ENSMUSG00000046490	0.00493865
ENSMUSG00000046516	192.873
ENSMUSG00000046519	13.7873
ENSMUSG00000046523	0.00850518
ENSMUSG00000046532	7.29129
ENSMUSG00000046541	5.44534
ENSMUSG00000046546	2.04146
ENSMUSG00000046556	5.13158
ENSMUSG00000046561	6.60009
ENSMUSG00000046562	30.4669
ENSMUSG00000046567	17.0469
ENSMUSG00000046572	17.486
ENSMUSG00000046573	10.3035
ENSMUSG00000046574	18.5317
ENSMUSG00000046580	20.2915
ENSMUSG00000046585	0.00510809
ENSMUSG00000046589	0.354648
ENSMUSG00000046591	8.18066
ENSMUSG00000046598	0.0283778
ENSMUSG00000046603	7.14276
ENSMUSG00000046605	4.05765
ENSMUSG00000046613	0.0210228
ENSMUSG00000046618	0.0120596
ENSMUSG00000046620	0.501311
ENSMUSG00000046623	1.82924
ENSMUSG00000046634	0.0323425
ENSMUSG00000046636	2.13339
ENSMUSG00000046652	0.0222759
ENSMUSG00000046658	3.13738
ENSMUSG00000046667	6.62039
ENSMUSG00000046668	2.02537
ENSMUSG00000046671	42.7282
ENSMUSG00000046675	11.1432
ENSMUSG00000046679	14.7602
ENSMUSG00000046688	0.0117722
ENSMUSG00000046691	88.1198
ENSMUSG00000046694	3.22163
ENSMUSG00000046707	159.562
ENSMUSG00000046709	0.143019
ENSMUSG00000046711	515.095
ENSMUSG00000046714	1.60713
ENSMUSG00000046718	1110.14
ENSMUSG00000046721	23.3651
ENSMUSG00000046722	60.9655
ENSMUSG00000046727	26.6251
ENSMUSG00000046731	6.53396
ENSMUSG00000046733	35.7544
ENSMUSG00000046743	0.0174424
ENSMUSG00000046747	0.0797723
ENSMUSG00000046748	0.0377882
ENSMUSG00000046753	10.9611
ENSMUSG00000046756	49.0844
ENSMUSG00000046761	11.8154
ENSMUSG00000046768	8.55164
ENSMUSG00000046782	0.307337
ENSMUSG00000046785	12.1316
ENSMUSG00000046791	11.2702
ENSMUSG00000046792	18.3433
ENSMUSG00000046798	103.767
ENSMUSG00000046805	0.688397
ENSMUSG00000046806	5.16958
ENSMUSG00000046807	0.69598
ENSMUSG00000046814	15.0224
ENSMUSG00000046822	9.4173
ENSMUSG00000046826	0.030721
ENSMUSG00000046834	0.00709536
ENSMUSG00000046836	39.7676
ENSMUSG00000046841	92.5753
ENSMUSG00000046854	0.0446562
ENSMUSG00000046861	10.1169
ENSMUSG00000046862	10.2657
ENSMUSG00000046865	297.542
ENSMUSG00000046873	31.7091
ENSMUSG00000046876	5.02969
ENSMUSG00000046879	128.98
ENSMUSG00000046897	36.7679
ENSMUSG00000046908	0.0262627
ENSMUSG00000046909	13.4337
ENSMUSG00000046916	0.60698
ENSMUSG00000046934	0.100013
ENSMUSG00000046947	10.3267
ENSMUSG00000046949	44.0566
ENSMUSG00000046952	0.0638295
ENSMUSG00000046958	0.0397063
ENSMUSG00000046959	0.0130685
ENSMUSG00000046961	0.0110729
ENSMUSG00000046962	17.2263
ENSMUSG00000046971	0.0245259
ENSMUSG00000046982	14.4761
ENSMUSG00000046985	47.681
ENSMUSG00000046991	1.75304
ENSMUSG00000046993	1.60909
ENSMUSG00000046994	2.75625
ENSMUSG00000047003	3.63079
ENSMUSG00000047013	0.720712
ENSMUSG00000047022	9.68118
ENSMUSG00000047026	0.187853
